Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,133.240005,133.770004,131.070007,131.080002,239300,131.080002
2014-12-30,133.279999,133.470001,131.960007,132.589996,216700,132.589996
2014-12-29,132.720001,133.75,132.639999,133.279999,171800,133.279999
2014-12-26,133.490005,134.00,132.460007,133.089996,125000,133.089996
2014-12-24,133.440002,133.860001,132.839996,133.270004,108800,133.270004
2014-12-23,133.589996,134.139999,132.869995,133.429993,230600,133.429993
2014-12-22,132.070007,132.960007,131.839996,132.949997,340400,132.949997
2014-12-19,132.080002,133.630005,131.639999,132.070007,760500,132.070007
2014-12-18,130.110001,132.50,129.729996,132.50,610400,132.50
2014-12-17,127.699997,128.50,126.25,128.479996,560200,128.479996
2014-12-16,127.800003,129.339996,126.790001,127.769997,515500,127.769997
2014-12-15,128.270004,128.740005,127.110001,128.070007,402900,128.070007
2014-12-12,129.070007,131.580002,128.00,128.00,507300,128.00
2014-12-11,130.470001,131.919998,130.339996,130.529999,406400,130.529999
2014-12-10,130.919998,131.130005,129.770004,130.110001,569000,130.110001
2014-12-09,129.889999,131.00,129.710007,130.979996,274400,130.979996
2014-12-08,130.710007,131.630005,130.270004,130.910004,294400,130.910004
2014-12-05,130.089996,130.869995,129.720001,130.860001,361600,130.860001
2014-12-04,130.220001,130.880005,129.660004,130.259995,321800,130.259995
2014-12-03,129.660004,130.720001,128.029999,130.580002,320600,130.580002
2014-12-02,129.660004,130.360001,128.770004,130.029999,500300,130.029999
2014-12-01,129.100006,130.089996,128.339996,129.610001,457800,129.610001
2014-11-28,133.479996,133.479996,128.369995,128.919998,223900,128.919998
2014-11-26,128.25,128.479996,127.82,128.100006,272200,128.100006
2014-11-25,126.580002,128.729996,126.169998,128.729996,846800,128.729996
2014-11-24,127.589996,127.599998,126.629997,127.43,258000,127.43
2014-11-21,128.240005,128.240005,126.110001,126.980003,578400,126.980003
2014-11-20,127.290001,127.32,126.400002,126.760002,316000,126.760002
2014-11-19,127.559998,127.559998,126.209999,127.050003,287300,127.050003
2014-11-18,127.589996,128.240005,127.160004,127.190002,307500,127.190002
2014-11-17,127.099998,127.650002,126.849998,127.470001,244000,127.470001
2014-11-14,127.559998,128.259995,127.050003,127.480003,356900,127.480003
2014-11-13,127.970001,128.490005,127.019997,127.940002,327000,127.940002
2014-11-12,127.389999,127.779999,127.059998,127.690002,160000,127.690002
2014-11-11,127.610001,128.289993,127.290001,127.629997,209000,127.629997
2014-11-10,127.620003,128.100006,127.269997,127.739998,390400,127.739998
2014-11-07,127.150002,127.690002,126.449997,127.540001,311700,127.540001
2014-11-06,126.75,127.720001,126.480003,127.589996,266400,127.589996
2014-11-05,126.080002,126.580002,125.43,126.529999,275600,126.529999
2014-11-04,126.529999,126.529999,125.489998,125.879997,403900,125.879997
2014-11-03,126.370003,127.980003,125.580002,126.529999,453300,126.529999
2014-10-31,124.370003,126.089996,124.370003,126.00,683000,126.00
2014-10-30,122.389999,123.800003,122.389999,123.730003,347700,123.730003
2014-10-29,124.480003,125.120003,121.559998,122.779999,491200,122.779999
2014-10-28,123.190002,124.129997,122.639999,124.050003,418600,124.050003
2014-10-27,122.32,123.330002,122.300003,123.139999,560700,123.139999
2014-10-24,124.120003,124.360001,121.959999,123.050003,546700,123.050003
2014-10-23,123.620003,124.269997,123.059998,123.800003,580600,123.800003
2014-10-22,122.32,123.559998,121.769997,122.589996,667500,122.589996
2014-10-21,119.199997,122.550003,118.959999,122.389999,490900,122.389999
2014-10-20,117.830002,119.010002,117.790001,118.959999,380800,118.959999
2014-10-17,117.519997,118.870003,116.190002,118.330002,438600,118.330002
2014-10-16,114.989998,117.779999,114.260002,117.120003,608100,117.120003
2014-10-15,117.199997,117.550003,115.290001,116.150002,803100,116.150002
2014-10-14,117.730003,118.419998,117.269997,117.580002,458000,117.580002
2014-10-13,117.019997,117.50,116.650002,116.989998,373700,116.989998
2014-10-10,117.889999,118.699997,116.860001,116.889999,436700,116.889999
2014-10-09,118.75,119.50,117.419998,117.889999,486000,117.889999
2014-10-08,116.82,118.790001,116.519997,118.699997,402800,118.699997
2014-10-07,117.489998,117.709999,116.589996,116.910004,514500,116.910004
2014-10-06,117.68,118.019997,117.290001,117.940002,277000,117.940002
2014-10-03,116.970001,117.699997,116.720001,117.25,257100,117.25
2014-10-02,116.489998,117.160004,116.199997,116.68,383300,116.68
2014-10-01,116.870003,116.989998,116.019997,116.370003,546600,116.370003
2014-09-30,116.199997,116.879997,115.790001,116.559998,410600,116.559998
2014-09-29,115.300003,116.379997,115.199997,116.190002,359100,116.190002
2014-09-26,115.18,115.650002,115.010002,115.440002,338600,115.440002
2014-09-25,115.660004,115.879997,115.080002,115.309998,509000,115.309998
2014-09-24,115.860001,116.190002,115.50,115.739998,487900,115.739998
2014-09-23,116.019997,116.440002,115.519997,115.550003,281700,115.550003
2014-09-22,116.889999,117.360001,116.349998,116.50,251700,116.50
2014-09-19,117.269997,117.769997,116.760002,117.209999,702500,117.209999
2014-09-18,117.019997,117.129997,116.599998,116.940002,238500,116.940002
2014-09-17,117.720001,117.720001,116.400002,116.889999,343000,116.889999
2014-09-16,117.230003,117.370003,116.290001,117.239998,223700,117.239998
2014-09-15,117.43,117.57,117.110001,117.290001,196100,117.290001
2014-09-12,117.540001,117.540001,116.660004,117.110001,216000,117.110001
2014-09-11,117.620003,117.809998,117.239998,117.489998,164300,117.489998
2014-09-10,117.57,117.940002,117.199997,117.900002,197900,117.900002
2014-09-09,118.169998,118.339996,117.360001,117.50,278600,117.50
2014-09-08,118.18,118.589996,117.879997,118.459999,180500,118.459999
2014-09-05,117.870003,118.370003,117.639999,118.309998,205000,118.309998
2014-09-04,117.839996,118.389999,117.510002,117.82,302600,117.82
2014-09-03,117.75,118.760002,117.510002,117.82,369600,117.82
2014-09-02,118.730003,119.43,118.290001,119.410004,302600,119.410004
2014-08-29,119.57,119.610001,118.470001,118.849998,188300,118.849998
2014-08-28,118.650002,119.029999,118.040001,118.800003,153300,118.800003
2014-08-27,118.970001,119.660004,118.419998,118.790001,153700,118.790001
2014-08-26,119.349998,119.769997,118.699997,119.059998,303300,119.059998
2014-08-25,119.699997,119.839996,118.75,119.019997,193600,119.019997
2014-08-22,120.00,120.410004,119.360001,119.440002,215100,119.440002
2014-08-21,119.50,120.00,119.209999,119.980003,239300,119.980003
2014-08-20,119.300003,119.849998,118.809998,119.769997,232300,119.769997
2014-08-19,118.800003,119.540001,118.599998,119.410004,162200,119.410004
2014-08-18,119.080002,119.449997,118.610001,119.00,262800,119.00
2014-08-15,119.580002,119.620003,118.029999,118.620003,298700,118.620003
2014-08-14,118.010002,118.989998,117.550003,118.870003,153900,118.870003
2014-08-13,116.709999,118.889999,116.709999,117.940002,182500,117.940002
2014-08-12,117.559998,118.300003,116.910004,118.139999,198300,118.139999
2014-08-11,118.449997,118.57,117.660004,117.690002,189700,117.690002
2014-08-08,117.610001,118.800003,117.290001,118.699997,287300,118.699997
2014-08-07,117.160004,117.650002,116.769997,117.370003,328100,117.370003
2014-08-06,117.00,117.470001,116.580002,116.660004,288900,116.660004
2014-08-05,116.830002,117.550003,116.32,117.360001,384200,117.360001
2014-08-04,116.949997,117.519997,116.279999,117.260002,248600,117.260002
2014-08-01,117.550003,118.040001,116.32,116.809998,323900,116.809998
2014-07-31,119.50,119.50,117.610001,117.650002,405600,117.650002
2014-07-30,124.330002,125.43,118.629997,119.650002,315700,119.650002
2014-07-29,118.360001,119.68,118.029999,118.800003,506800,118.800003
2014-07-28,117.790001,118.410004,117.00,118.18,391500,118.18
2014-07-25,118.870003,119.279999,117.769997,118.25,452800,118.25
2014-07-24,118.010002,118.080002,117.089996,117.769997,310700,117.769997
2014-07-23,117.669998,118.510002,117.510002,117.730003,182800,117.730003
2014-07-22,118.720001,118.879997,117.760002,117.910004,323100,117.910004
2014-07-21,118.489998,118.790001,117.559998,118.290001,212600,118.290001
2014-07-18,118.32,119.099998,117.510002,118.82,238700,118.82
2014-07-17,118.739998,119.470001,117.790001,118.120003,315400,118.120003
2014-07-16,119.379997,119.730003,118.910004,119.440002,212400,119.440002
2014-07-15,119.459999,119.800003,118.720001,119.309998,288900,119.309998
2014-07-14,119.620003,119.849998,118.870003,119.120003,196200,119.120003
