Date,Open,High,Low,Close,Volume,Adj Close
2014-09-04,592.130005,598.00,590.599976,593.140015,1630800,593.140015
2014-09-03,591.72998,594.48999,586.50,589.52002,1579000,589.52002
2014-09-02,582.950012,589.299988,582.400024,588.630005,1583000,588.630005
2014-08-29,582.349976,582.900024,578.23999,582.359985,1206100,582.359985
2014-08-28,580.02002,584.710022,577.880005,580.320007,1405800,580.320007
2014-08-27,587.809998,589.369995,580.900024,583.00,1364600,583.00
2014-08-26,592.00,592.049988,587.450012,588.119995,1471700,588.119995
2014-08-25,594.77002,595.580017,589.26001,590.570007,1295600,590.570007
2014-08-22,593.27002,594.98999,589.799988,592.539978,877200,592.539978
2014-08-21,594.900024,595.25,591.099976,592.419983,1132000,592.419983
2014-08-20,596.950012,596.98999,593.00,595.409973,967300,595.409973
2014-08-19,595.590027,597.809998,594.440002,597.109985,1043200,597.109985
2014-08-18,587.099976,595.049988,586.549988,592.700012,1466000,592.700012
2014-08-15,587.50,589.469971,580.76001,583.710022,1723400,583.710022
2014-08-14,586.690002,587.799988,580.919983,584.650024,1272900,584.650024
2014-08-13,576.450012,586.130005,575.200012,584.559998,1903300,584.559998
2014-08-12,575.00,575.900024,569.909973,572.119995,1394500,572.119995
2014-08-11,579.00,579.690002,575.299988,577.25,1203400,577.25
2014-08-08,572.02002,579.559998,569.02002,577.940002,1493300,577.940002
2014-08-07,576.049988,578.309998,569.429993,571.809998,1163000,571.809998
2014-08-06,569.50,578.640015,567.450012,574.48999,1322800,574.48999
2014-08-05,579.380005,580.200012,570.309998,573.140015,1643800,573.140015
2014-08-04,576.51001,583.820007,572.26001,582.27002,1519400,582.27002
2014-08-01,578.549988,583.429993,570.299988,573.599976,2213300,573.599976
2014-07-31,588.960022,591.98999,577.679993,579.549988,2309500,579.549988
2014-07-30,595.809998,598.450012,592.700012,595.440002,1215100,595.440002
2014-07-29,597.700012,598.48999,592.169983,593.950012,1366600,593.950012
2014-07-28,597.75,601.099976,592.590027,599.02002,1358100,599.02002
2014-07-25,599.25,601.00,595.75,598.080017,1360000,598.080017
2014-07-24,605.530029,608.909973,601.00,603.01001,1355000,603.01001
2014-07-23,602.049988,607.049988,601.349976,605.190002,1106000,605.190002
2014-07-22,599.700012,608.890015,599.26001,603.570007,1881600,603.570007
2014-07-21,601.349976,604.159973,594.450012,598.440002,2237900,598.440002
2014-07-18,603.01001,606.700012,590.919983,605.109985,4871600,605.109985
2014-07-17,588.969971,589.50,576.849976,580.820007,2935300,580.820007
2014-07-16,596.890015,597.00,590.25,590.619995,1440800,590.619995
2014-07-15,595.150024,595.299988,585.309998,593.059998,1673800,593.059998
2014-07-14,590.599976,594.859985,586.690002,594.26001,1951600,594.26001
2014-07-11,581.00,588.22998,580.580017,586.650024,1511600,586.650024
2014-07-10,573.00,585.25,572.099976,580.039978,1436200,580.039978
2014-07-09,578.950012,584.099976,577.00,583.359985,1372800,583.359985
2014-07-08,586.369995,587.969971,574.00,578.400024,2125200,578.400024
2014-07-07,593.51001,595.650024,587.940002,590.76001,1336700,590.76001
2014-07-03,591.700012,594.25,589.00,593.080017,898900,593.080017
2014-07-02,592.26001,594.150024,589.109985,590.780029,1195800,590.780029
2014-07-01,587.650024,593.659973,586.289978,591.48999,1643200,591.48999
2014-06-30,586.76001,587.710022,583.289978,584.669983,1478900,584.669983
2014-06-27,585.450012,587.880005,582.619995,585.690002,2021300,585.690002
2014-06-26,589.299988,589.599976,579.599976,584.77002,2012400,584.77002
2014-06-25,573.549988,587.299988,573.26001,585.929993,2114700,585.929993
2014-06-24,574.219971,582.25,569.159973,572.539978,2844300,572.539978
2014-06-23,564.349976,574.440002,563.50,574.289978,1722800,574.289978
2014-06-20,566.450012,566.77002,559.369995,566.52002,3160600,566.52002
2014-06-19,561.150024,565.00,556.669983,564.98999,2627400,564.98999
2014-06-18,552.799988,561.400024,551.580017,560.659973,2060600,560.659973
2014-06-17,552.359985,553.73999,547.469971,550.619995,1477600,550.619995
2014-06-16,557.25,557.98999,550.00,552.299988,1971800,552.299988
2014-06-13,560.080017,560.650024,553.719971,560.349976,1353300,560.349976
2014-06-12,567.00,567.00,557.150024,559.50,1546500,559.50
2014-06-11,565.919983,568.969971,563.679993,567.50,1129000,567.50
2014-06-10,568.780029,572.00,566.130005,568.299988,1483800,568.299988
2014-06-09,566.75,572.00,565.219971,570.72998,1529700,570.72998
2014-06-06,568.159973,568.799988,559.580017,566.030029,1740200,566.030029
2014-06-05,557.109985,565.00,555.049988,564.929993,1793400,564.929993
2014-06-04,551.52002,558.580017,548.559998,553.76001,1729100,553.76001
2014-06-03,560.900024,562.400024,552.530029,554.51001,2031300,554.51001
2014-06-02,569.75,570.409973,556.700012,564.340027,1660500,564.340027
2014-05-30,571.640015,572.580017,565.789978,571.650024,1871700,571.650024
2014-05-29,573.390015,573.47998,568.450012,570.559998,1411100,570.559998
2014-05-28,574.570007,577.659973,569.950012,570.450012,1581600,570.450012
2014-05-27,567.780029,574.869995,564.150024,574.869995,2185800,574.869995
2014-05-23,558.130005,565.00,554.169983,563.799988,2672500,563.799988
2014-05-22,552.200012,557.960022,551.00,555.450012,2149700,555.450012
2014-05-21,542.900024,549.75,542.109985,549.700012,1564700,549.700012
2014-05-20,540.00,546.349976,536.570007,540.390015,2425300,540.390015
2014-05-19,528.880005,539.349976,525.659973,538.830017,1976500,538.830017
2014-05-16,529.599976,530.840027,523.570007,528.299988,1907700,528.299988
2014-05-15,533.140015,534.00,525.309998,529.119995,1832900,529.119995
2014-05-14,541.820007,541.820007,533.109985,534.409973,1280900,534.409973
2014-05-13,539.580017,543.98999,537.900024,541.539978,2012000,541.539978
2014-05-12,531.840027,538.75,527.51001,538.429993,1948400,538.429993
2014-05-09,518.650024,527.349976,514.280029,526.619995,2261200,526.619995
2014-05-08,515.719971,527.349976,514.460022,520.169983,2452000,520.169983
2014-05-07,523.25,524.429993,511.089996,518.00,3074300,518.00
2014-05-06,533.409973,534.549988,522.26001,522.570007,1835000,522.570007
2014-05-05,530.23999,535.719971,527.580017,535.330017,1228400,535.330017
2014-05-02,541.440002,542.400024,533.27002,533.869995,1780800,533.869995
2014-05-01,534.25,539.909973,532.859985,538.530029,2004300,538.530029
2014-04-30,535.119995,536.340027,529.090027,534.880005,2038500,534.880005
2014-04-29,523.890015,537.76001,523.00,536.330017,2535200,536.330017
2014-04-28,525.799988,525.900024,511.00,522.97998,3752800,522.97998
2014-04-25,532.26001,533.859985,522.50,523.099976,2370000,523.099976
2014-04-24,541.690002,542.50,531.00,534.440002,2067400,534.440002
2014-04-23,543.669983,544.799988,528.130005,537.51001,1955700,537.51001
2014-04-22,536.00,548.00,536.00,545.50,2331100,545.50
2014-04-21,544.00,544.00,534.00,539.369995,2425100,539.369995
2014-04-17,556.320007,557.00,539.400024,543.340027,5614700,543.340027
2014-04-16,557.700012,564.00,553.099976,563.900024,4582200,563.900024
2014-04-15,551.00,552.890015,530.640015,548.700012,3997800,548.700012
2014-04-14,543.659973,553.02002,540.52002,545.200012,2541200,545.200012
2014-04-11,537.940002,547.590027,533.400024,537.76001,3174700,537.76001
2014-04-10,568.00,568.210022,545.50,546.690002,3294500,546.690002
2014-04-09,565.840027,567.799988,555.380005,567.039978,3031600,567.039978
2014-04-08,545.049988,559.880005,544.700012,557.51001,3482500,557.51001
2014-04-07,544.789978,549.849976,530.530029,540.630005,3961600,540.630005
2014-04-04,578.549988,579.719971,544.48999,545.25,5363700,545.25
2014-04-03,573.390015,588.299988,566.01001,571.50,4018300,571.50
2014-04-02,1141.900062,1144.799992,1124.000011,1135.099984,4168000,568.11811
2014-04-01,1120.269981,1137.500048,1118.000036,1134.88999,2181000,568.013008
2014-03-31,1130.399977,1134.999987,1112.85004,1114.509999,3880700,557.812812
2014-03-28,1119.000011,1133.190031,1117.770042,1120.149983,4513200,560.635627
2014-03-27,1130.849966,1131.940062,1102.100058,1114.280005,7636700,557.6977
2014-03-26,1162.01006,1171.57007,1131.500072,1131.970061,5154800,566.551582
2014-03-25,1165.999962,1169.83999,1147.00006,1158.720018,4815500,579.939949
2014-03-24,1184.190006,1184.899989,1145.949964,1157.930037,6068100,579.544563
2014-03-21,1206.310076,1209.629995,1182.450049,1183.040034,6410500,592.112129
2014-03-20,1199.949987,1209.609996,1195.359977,1197.160055,3366000,599.179207
2014-03-19,1211.800064,1211.990059,1194.410001,1199.250004,3222500,600.225227
2014-03-18,1194.669994,1211.530071,1193.060034,1211.260077,3626300,606.236275
2014-03-17,1179.250005,1197.070058,1178.110033,1192.100057,4319800,596.646675
2014-03-14,1181.99006,1190.869965,1172.530047,1172.80004,4583200,586.987007
2014-03-13,1207.950036,1210.499974,1184.759992,1189.060009,4686500,595.12513
2014-03-12,1196.400074,1207.850039,1184.190006,1207.300052,3924600,604.25428
2014-03-11,1213.770016,1214.320003,1196.640068,1199.989986,3422500,600.595589
2014-03-10,1215.689969,1217.640044,1204.090008,1211.57007,2426700,606.391426
2014-03-07,1226.800064,1226.990059,1211.440073,1214.789991,3027100,608.002999
2014-03-06,1222.280052,1226.149958,1218.60002,1219.609995,2533600,610.415413
2014-03-05,1215.049985,1223.080033,1211.410074,1218.260028,2468100,609.739754
2014-03-04,1214.999986,1215.999962,1209.499998,1214.909988,2932400,608.063057
2014-03-03,1206.750065,1207.840039,1192.140056,1202.690042,4205300,601.946968
2014-02-28,1220.339978,1224.190006,1206.219956,1215.64997,4622500,608.433418
2014-02-27,1218.390025,1224.230005,1217.010059,1219.210005,2517400,610.215218
2014-02-26,1224.00001,1228.880013,1213.760016,1220.169982,3960400,610.695687
2014-02-25,1215.939963,1224.499998,1210.419976,1219.999986,2874500,610.610604
2014-02-24,1205.359977,1220.159982,1205.099984,1212.510047,3345200,606.861885
2014-02-21,1207.810039,1209.869989,1202.840039,1203.790016,3720800,602.497505
2014-02-20,1203.140031,1206.890062,1200.219981,1204.110008,3398100,602.657662
2014-02-19,1205.299979,1209.220005,1197.500047,1202.340051,4202900,601.771797
2014-02-18,1201.410074,1212.870038,1199.999986,1210.879965,4213500,606.046028
2014-02-14,1195.609971,1204.390001,1192.80004,1202.80004,4369000,602.002022
2014-02-13,1180.749968,1199.899989,1179.659995,1199.899989,3669100,600.550545
2014-02-12,1189.000011,1189.999986,1181.379953,1186.690067,3445500,593.938972
2014-02-11,1180.169982,1191.870063,1172.210055,1190.179982,4097400,595.685677
2014-02-10,1171.800065,1182.40005,1169.02001,1172.930037,3886500,587.052071
2014-02-07,1167.630044,1177.900038,1160.559973,1177.440049,5267100,589.309334
2014-02-06,1151.129959,1160.159983,1147.550047,1159.959988,3889300,580.560554
2014-02-05,1143.380026,1150.769968,1128.020035,1143.200031,4784200,572.172188
2014-02-04,1137.990036,1154.999987,1137.01006,1138.160032,5618100,569.649666
2014-02-03,1179.200006,1181.720066,1132.01006,1133.430025,9129000,567.282295
2014-01-31,1171.349954,1186.539949,1151.129959,1180.969963,11121400,591.076057
2014-01-30,1144.999987,1152.490048,1127.250054,1135.389977,10172600,568.263252
2014-01-29,1119.120009,1121.750066,1099.420001,1106.920062,4755000,554.014045
2014-01-28,1110.319979,1125.749969,1109.939989,1123.010036,4415900,562.067085
2014-01-27,1126.09996,1126.49995,1082.270054,1101.230079,8698400,551.166206
2014-01-24,1151.009962,1153.550022,1123.000036,1123.830016,7777200,562.477485
2014-01-23,1159.999987,1162.490048,1154.370002,1160.099984,3894300,580.630623
2014-01-22,1166.610069,1167.890038,1158.860014,1165.019986,3139600,583.093086
2014-01-21,1160.929964,1164.000011,1151.300077,1163.700018,3955800,582.432442
2014-01-17,1156.850063,1160.629971,1144.200006,1150.529974,5397100,575.840828
2014-01-16,1149.100009,1157.930037,1148.000036,1156.219957,3364400,578.688667
2014-01-15,1152.990036,1154.999987,1143.790016,1148.62002,3896400,574.884895
2014-01-14,1137.950037,1150.999962,1128.090034,1149.400001,4960200,575.275276
2014-01-13,1126.470073,1146.910062,1117.170056,1122.980036,4832900,562.05207
2014-01-10,1139.080009,1139.080009,1122.250054,1130.179983,4282700,565.655647
2014-01-09,1143.440025,1144.220006,1125.559973,1130.239981,4164800,565.685676
2014-01-08,1145.999962,1147.320052,1133.290029,1141.230079,4480500,571.186226
2014-01-07,1124.999987,1139.689994,1121.159959,1138.860015,5100000,570.000007
2014-01-06,1113.010036,1118.860015,1106.439952,1117.320052,3535000,559.219245
2014-01-03,1114.999987,1116.930062,1104.929989,1104.999987,3330000,553.053047
2014-01-02,1115.459976,1117.750042,1108.26003,1113.120033,3639100,557.117134
