Date,Open,High,Low,Close,Volume,Adj Close
2015-09-04,42.450001,43.709999,42.23,43.34,7697000,43.34
2015-09-03,41.73,43.16,41.650002,43.150002,7397000,43.150002
2015-09-02,41.080002,42.07,40.970001,41.740002,10469100,41.740002
2015-09-01,39.990002,40.669998,39.810001,40.389999,8489900,40.389999
2015-08-31,40.23,41.330002,40.00,40.77,5848900,40.77
2015-08-28,39.169998,41.189999,39.099998,40.91,7217700,40.91
2015-08-27,39.049999,40.099998,38.369999,39.25,6431700,39.25
2015-08-26,39.700001,39.959999,38.16,38.610001,7093100,38.610001
2015-08-25,39.799999,40.00,38.580002,38.580002,9397200,38.580002
2015-08-24,37.560001,39.91,36.32,38.150002,9221900,38.150002
2015-08-21,40.029999,41.099998,39.779999,39.869999,7853900,39.869999
2015-08-20,42.669998,42.68,40.41,40.419998,5533200,40.419998
2015-08-19,42.990002,43.669998,42.50,43.130001,3239300,43.130001
2015-08-18,43.939999,44.209999,42.619999,43.240002,4631500,43.240002
2015-08-17,43.27,44.290001,42.75,44.16,4460800,44.16
2015-08-14,45.630001,45.77,43.560001,43.669998,6613700,43.669998
2015-08-13,45.790001,46.09,44.93,45.75,5285700,45.75
2015-08-12,45.470001,46.330002,45.110001,46.049999,4312700,46.049999
2015-08-11,46.490002,46.75,45.41,46.00,6120500,46.00
2015-08-10,45.970001,47.299999,45.75,47.02,6632400,47.02
2015-08-07,45.400002,46.799999,45.009998,45.470001,11475500,45.470001
2015-08-06,48.990002,49.50,39.279999,44.099998,33035500,44.099998
2015-08-05,55.099998,55.380001,51.009998,51.41,8454400,51.41
2015-08-04,56.279999,56.799999,55.509998,55.599998,1875400,55.599998
2015-08-03,57.139999,57.150002,55.84,56.139999,2446300,56.139999
2015-07-31,56.799999,57.189999,56.34,57.00,2984300,57.00
2015-07-30,56.25,56.91,56.099998,56.360001,2728800,56.360001
2015-07-29,56.290001,57.25,56.290001,56.599998,2099700,56.599998
2015-07-28,56.540001,56.919998,55.810001,56.689999,2357200,56.689999
2015-07-27,56.18,56.610001,55.549999,56.389999,5661300,56.389999
2015-07-24,58.130001,58.209999,56.029999,56.41,4071500,56.41
2015-07-23,58.619999,58.720001,57.939999,58.23,3377100,58.23
2015-07-22,59.669998,59.889999,57.470001,58.41,5797900,58.41
2015-07-21,60.189999,60.279999,59.400002,59.73,1970100,59.73
2015-07-20,61.009998,61.009998,59.490002,60.049999,1982500,60.049999
2015-07-17,61.57,61.619999,60.400002,60.779999,2337500,60.779999
2015-07-16,61.82,62.23,61.369999,61.790001,1992000,61.790001
2015-07-15,61.669998,61.799999,60.970001,61.25,1774600,61.25
2015-07-14,62.27,62.32,61.299999,61.709999,2636700,61.709999
2015-07-13,62.240002,62.630001,62.02,62.50,2176900,62.50
2015-07-10,62.07,62.23,61.34,61.799999,2443700,61.799999
2015-07-09,62.27,62.560001,61.060001,61.360001,3264400,61.360001
2015-07-08,62.459999,62.740002,61.07,61.169998,2795800,61.169998
2015-07-07,63.459999,63.599998,61.48,63.049999,3643300,63.049999
2015-07-06,63.549999,64.400002,62.759998,63.240002,2353700,63.240002
2015-07-02,64.650002,64.889999,64.00,64.199997,1503500,64.199997
2015-07-01,64.919998,65.470001,64.309998,64.610001,1828300,64.610001
2015-06-30,64.919998,64.980003,64.129997,64.639999,2268600,64.639999
2015-06-29,66.050003,66.330002,64.260002,64.389999,2097400,64.389999
2015-06-26,66.730003,67.389999,66.339996,66.43,5598500,66.43
2015-06-25,66.910004,66.910004,66.360001,66.459999,1742700,66.459999
2015-06-24,67.32,67.540001,66.519997,66.739998,1688200,66.739998
2015-06-23,68.199997,68.379997,67.230003,67.519997,1868500,67.519997
2015-06-22,67.690002,68.470001,67.529999,68.239998,2171300,68.239998
2015-06-19,67.480003,67.910004,66.910004,67.610001,4593300,67.610001
2015-06-18,67.139999,68.00,66.879997,67.440002,3318800,67.440002
2015-06-17,66.93,67.129997,66.260002,66.879997,2995500,66.879997
2015-06-16,65.470001,67.010002,65.470001,66.82,2797300,66.82
2015-06-15,65.93,66.160004,65.300003,66.050003,2956700,66.050003
2015-06-12,67.07,67.169998,66.18,66.400002,3446500,66.400002
2015-06-11,67.120003,67.519997,66.809998,67.43,2905700,67.43
2015-06-10,67.029999,67.830002,66.860001,67.150002,2597200,66.75
2015-06-09,67.050003,67.57,66.199997,66.739998,2988800,66.342439
2015-06-08,67.690002,67.870003,66.900002,67.120003,2829300,66.72018
2015-06-05,68.18,68.629997,67.660004,68.059998,2706000,67.654576
2015-06-04,67.769997,69.169998,67.730003,68.059998,4662500,67.654576
2015-06-03,66.599998,68.449997,66.269997,68.220001,4929800,67.813626
2015-06-02,66.550003,67.080002,65.989998,66.089996,2981800,65.69631
2015-06-01,67.349998,67.559998,66.400002,66.709999,2268900,66.312619
2015-05-29,67.050003,67.400002,66.589996,66.879997,2997900,66.481605
2015-05-28,67.980003,68.32,67.010002,67.339996,2974400,66.938864
2015-05-27,66.239998,68.519997,66.059998,68.349998,4755000,67.942849
2015-05-26,66.650002,66.959999,65.580002,65.940002,2242400,65.547209
2015-05-22,66.949997,67.279999,66.660004,66.800003,2271500,66.402087
2015-05-21,65.940002,67.019997,65.68,66.910004,2150100,66.511432
2015-05-20,65.669998,66.339996,65.339996,65.919998,2788100,65.527324
2015-05-19,65.669998,65.860001,65.150002,65.580002,2750800,65.189353
2015-05-18,65.400002,65.910004,65.309998,65.760002,1814900,65.368281
2015-05-15,65.080002,65.650002,65.080002,65.57,2277300,65.17941
2015-05-14,64.800003,65.129997,64.32,65.099998,1975800,64.712209
2015-05-13,64.540001,64.889999,64.110001,64.389999,2600700,64.006439
